primary_label,common_name,scientific_name,latitude,longitude,date,season,url,filename
reevir1,Red-eyed Vireo,Vireo olivaceus,30.6946,-97.271,2019-06-02,Summer,https://www.xeno-canto.org/478454,XC478454.ogg
grnjay,Green Jay,Cyanocorax yncas,6.7967,-75.4818,2016-04-15,Spring,https://www.xeno-canto.org/331638,XC331638.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,28.1918,-82.7214,2013-04-04,Spring,https://www.xeno-canto.org/130990,XC130990.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-11.8667,-71.3667,2001-09-18,Fall,https://www.xeno-canto.org/64151,XC64151.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-4.2226,-56.001,2015-02-19,Winter,https://www.xeno-canto.org/253381,XC253381.ogg
grasal1,Grayish Saltator,Saltator coerulescens,17.18,-96.77,2020-06-14,Summer,https://www.xeno-canto.org/568427,XC568427.ogg
grnjay,Green Jay,Cyanocorax yncas,7.4802778,-72.8319444,2002-04-01,Spring,https://www.xeno-canto.org/533155,XC533155.ogg
grasal1,Grayish Saltator,Saltator coerulescens,6.1715,-75.6076,2016-04-27,Spring,https://www.xeno-canto.org/317551,XC317551.ogg
grnjay,Green Jay,Cyanocorax yncas,6.7869,-75.4805,2016-04-15,Spring,https://www.xeno-canto.org/331636,XC331636.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,-26.5723,-53.8018,2019-10-13,Fall,https://www.xeno-canto.org/551392,XC551392.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.36,-75.5697222,1996-01-08,Winter,https://www.xeno-canto.org/525015,XC525015.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.2001,-75.4012,2013-06-05,Summer,https://www.xeno-canto.org/430480,XC430480.ogg
grasal1,Grayish Saltator,Saltator coerulescens,13.6647,-89.254,2015-05-05,Spring,https://www.xeno-canto.org/240128,XC240128.ogg
grasal1,Grayish Saltator,Saltator coerulescens,17.3377,-95.0505,2013-04-06,Spring,https://www.xeno-canto.org/129295,XC129295.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-2.55,-77.9,2002-01-17,Winter,https://www.xeno-canto.org/243051,XC243051.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.591,-105.1053,2016-06-10,Summer,https://www.xeno-canto.org/321391,XC321391.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-15.5805,-56.1045,2017-03-30,Spring,https://www.xeno-canto.org/393143,XC393143.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-14.8264,-56.4241,2013-11-22,Fall,https://www.xeno-canto.org/174063,XC174063.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.0315,-79.3478,2019-06-09,Summer,https://www.xeno-canto.org/480578,XC480578.ogg
grasal1,Grayish Saltator,Saltator coerulescens,1.4898,-75.6801,2020-08-15,Summer,https://www.xeno-canto.org/582810,XC582810.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-0.6873,-77.5992,2018-09-12,Fall,https://www.xeno-canto.org/443129,XC443129.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.4525,-70.0139,2017-06-12,Summer,https://www.xeno-canto.org/381634,XC381634.ogg
grasal1,Grayish Saltator,Saltator coerulescens,12.0351,-86.1887,2016-04-03,Spring,https://www.xeno-canto.org/338135,XC338135.ogg
grnjay,Green Jay,Cyanocorax yncas,-0.5883,-77.8815,2009-11-08,Fall,https://www.xeno-canto.org/337974,XC337974.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-17.6524,-63.1477,2015-12-13,Winter,https://www.xeno-canto.org/317587,XC317587.ogg
grnjay,Green Jay,Cyanocorax yncas,6.246,-75.7774,2017-06-28,Summer,https://www.xeno-canto.org/437286,XC437286.ogg
grnjay,Green Jay,Cyanocorax yncas,8.143,-71.9377,2017-04-13,Spring,https://www.xeno-canto.org/375252,XC375252.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.0579,-89.6791,2016-07-03,Summer,https://www.xeno-canto.org/325531,XC325531.ogg
grasal1,Grayish Saltator,Saltator coerulescens,19.2561,-103.6886,2016-05-18,Spring,https://www.xeno-canto.org/317546,XC317546.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,55.2645,-127.6521,2020-06-20,Summer,https://www.xeno-canto.org/570427,XC570427.ogg
grnjay,Green Jay,Cyanocorax yncas,6.246,-75.7774,2017-06-28,Summer,https://www.xeno-canto.org/437287,XC437287.ogg
gnwtea,Green-winged Teal,Anas crecca,45.3103,1.639,2020-03-29,Spring,https://www.xeno-canto.org/545461,XC545461.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-12.866,-71.367,2004-12-03,Winter,https://www.xeno-canto.org/74709,XC74709.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,49.0044,-55.3951,2018-06-17,Summer,https://www.xeno-canto.org/420812,XC420812.ogg
gnwtea,Green-winged Teal,Anas crecca,52.0612,5.371,2018-02-17,Winter,https://www.xeno-canto.org/431464,XC431464.ogg
gnwtea,Green-winged Teal,Anas crecca,62.142,73.7097,2018-05-28,Spring,https://www.xeno-canto.org/432279,XC432279.ogg
gnwtea,Green-winged Teal,Anas crecca,59.2639,17.6819,2020-05-30,Spring,https://www.xeno-canto.org/563267,XC563267.ogg
gnwtea,Green-winged Teal,Anas crecca,51.6424,105.5332,2018-05-27,Spring,https://www.xeno-canto.org/457612,XC457612.ogg
gnwtea,Green-winged Teal,Anas crecca,43.3874,-0.3335,2012-02-28,Winter,https://www.xeno-canto.org/140459,XC140459.ogg
gnwtea,Green-winged Teal,Anas crecca,53.9299,-2.9833,2016-04-01,Spring,https://www.xeno-canto.org/508382,XC508382.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.386281,-84.139992,2010-06-18,Summer,https://www.xeno-canto.org/154186,XC154186.ogg
grnjay,Green Jay,Cyanocorax yncas,10.4012,-66.978,2011-03-19,Spring,https://www.xeno-canto.org/164539,XC164539.ogg
gnwtea,Green-winged Teal,Anas crecca,58.2746,-4.0674,2016-05-08,Spring,https://www.xeno-canto.org/320413,XC320413.ogg
gnwtea,Green-winged Teal,Anas crecca,53.414,-6.1294,2017-01-24,Winter,https://www.xeno-canto.org/352833,XC352833.ogg
grnjay,Green Jay,Cyanocorax yncas,-0.577,-77.8739,2015-04-05,Spring,https://www.xeno-canto.org/234638,XC234638.ogg
gnwtea,Green-winged Teal,Anas crecca,51.4682,4.2811,2016-02-17,Winter,https://www.xeno-canto.org/304648,XC304648.ogg
grnjay,Green Jay,Cyanocorax yncas,-14.6356,-68.2365,2002-10-06,Fall,https://www.xeno-canto.org/387476,XC387476.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.8432,-93.3698,2013-06-02,Summer,https://www.xeno-canto.org/136048,XC136048.ogg
gnwtea,Green-winged Teal,Anas crecca,60.2145,25.0191,2020-04-15,Spring,https://www.xeno-canto.org/546743,XC546743.ogg
grasal1,Grayish Saltator,Saltator coerulescens,23.4067,-105.9352,2019-04-22,Spring,https://www.xeno-canto.org/500277,XC500277.ogg
gnwtea,Green-winged Teal,Anas crecca,46.9291,7.4696,2017-02-17,Winter,https://www.xeno-canto.org/356388,XC356388.ogg
gnwtea,Green-winged Teal,Anas crecca,52.9685,0.6051,2016-11-11,Fall,https://www.xeno-canto.org/347625,XC347625.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-9.1158,-69.7434,2014-10-01,Fall,https://www.xeno-canto.org/198527,XC198527.ogg
