primary_label,latitude,longitude,scientific_name,common_name,date,season
amerob,23.589,-105.8694,Turdus migratorius,American Robin,2019-04-20,Spring
amerob,23.589,-105.8694,Turdus migratorius,American Robin,2019-04-20,Spring
amerob,48.4182,-106.4554,Turdus migratorius,American Robin,2015-06-20,Summer
amerob,40.5874,-74.2621,Turdus migratorius,American Robin,2019-10-12,Fall
amerob,40.5874,-74.2621,Turdus migratorius,American Robin,2019-10-26,Fall
amerob,28.3714,-109.0318,Turdus migratorius,American Robin,2019-07-29,Summer
amerob,40.774,-73.971,Turdus migratorius,American Robin,2019-10-23,Fall
amerob,41.6307,-118.7207,Turdus migratorius,American Robin,2019-07-04,Summer
amerob,50.9422,-122.7729,Turdus migratorius,American Robin,1992-05-11,Spring
amerob,37.2014,-112.9848,Turdus migratorius,American Robin,2020-01-02,Winter
amerob,40.6052,-74.2495,Turdus migratorius,American Robin,2020-01-25,Winter
amerob,45.5575,-122.6912,Turdus migratorius,American Robin,2019-04-13,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.5649,-122.6984,Turdus migratorius,American Robin,2019-05-03,Spring
amerob,45.5649,-122.6984,Turdus migratorius,American Robin,2019-05-03,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.3846,-122.8427,Turdus migratorius,American Robin,2019-04-14,Spring
amerob,45.5649,-122.6984,Turdus migratorius,American Robin,2019-05-03,Spring
amerob,40.6052,-74.2495,Turdus migratorius,American Robin,2020-02-25,Winter
amerob,35.5174,-120.6736,Turdus migratorius,American Robin,2020-01-11,Winter
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-03-12,Spring
amerob,67.13968,-150.87558,Turdus migratorius,American Robin,2018-06-13,Summer
amerob,67.13968,-150.87558,Turdus migratorius,American Robin,2018-06-15,Summer
amerob,67.13968,-150.87558,Turdus migratorius,American Robin,2018-06-15,Summer
amerob,67.12463,-154.33174,Turdus migratorius,American Robin,2014-06-12,Summer
amerob,67.12463,-154.33174,Turdus migratorius,American Robin,2014-06-13,Summer
amerob,67.12463,-154.33174,Turdus migratorius,American Robin,2014-06-19,Summer
amerob,67.12463,-154.33174,Turdus migratorius,American Robin,2014-06-21,Summer
amerob,66.9688,-154.70372,Turdus migratorius,American Robin,2014-06-21,Summer
amerob,66.9688,-154.70372,Turdus migratorius,American Robin,2014-06-22,Summer
amerob,58.61685,-155.22643,Turdus migratorius,American Robin,2016-06-22,Summer
amerob,58.61685,-155.22643,Turdus migratorius,American Robin,2016-06-30,Summer
amerob,35.8589,-84.0948,Turdus migratorius,American Robin,2010-05-26,Spring
amerob,42.1291,-71.3676,Turdus migratorius,American Robin,2020-03-22,Spring
amerob,42.1291,-71.3676,Turdus migratorius,American Robin,2020-03-22,Spring
amerob,32.8598,-116.462,Turdus migratorius,American Robin,2020-03-21,Spring
amerob,48.4343,-123.3748,Turdus migratorius,American Robin,2020-03-23,Spring
amerob,39.0662,-92.9492,Turdus migratorius,American Robin,2020-03-25,Spring
amerob,38.8894,-92.4011,Turdus migratorius,American Robin,2019-06-08,Summer
amerob,40.4528,-80.3254,Turdus migratorius,American Robin,2020-03-31,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-04-07,Spring
amerob,45.5575,-122.6912,Turdus migratorius,American Robin,2020-02-17,Winter
amerob,45.5575,-122.6912,Turdus migratorius,American Robin,2020-02-20,Winter
amerob,45.5575,-122.6912,Turdus migratorius,American Robin,2020-02-17,Winter
amerob,35.8991,-79.0397,Turdus migratorius,American Robin,2020-04-14,Spring
amerob,47.7022,-122.3088,Turdus migratorius,American Robin,2020-04-19,Spring
amerob,45.0394,-74.4613,Turdus migratorius,American Robin,2019-06-08,Summer
amerob,47.7022,-122.3088,Turdus migratorius,American Robin,2020-04-19,Spring
amerob,47.7022,-122.3088,Turdus migratorius,American Robin,2020-04-19,Spring
amerob,46.4575,-62.0111,Turdus migratorius,American Robin,2020-05-03,Spring
amerob,40.8098,-77.8755,Turdus migratorius,American Robin,2020-05-16,Spring
amerob,39.7911,-93.5656,Turdus migratorius,American Robin,2020-05-18,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-05-25,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-05-26,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-05-29,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-05-29,Spring
amerob,40.6052,-74.2495,Turdus migratorius,American Robin,2020-05-30,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-05-30,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-01,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-01,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-01,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-02,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-02,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-02,Summer
amerob,37.7677,-122.4693,Turdus migratorius,American Robin,2020-06-03,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-10,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-11,Summer
amerob,44.8398,-93.3786,Turdus migratorius,American Robin,2020-06-12,Summer
amerob,42.3398,-76.6765,Turdus migratorius,American Robin,2020-06-06,Summer
amerob,39.5493,-119.8264,Turdus migratorius,American Robin,2020-06-14,Summer
amerob,39.5493,-119.8264,Turdus migratorius,American Robin,2020-06-14,Summer
amerob,42.4256,-71.1517,Turdus migratorius,American Robin,2020-06-16,Summer
amerob,49.093,-122.6811,Turdus migratorius,American Robin,2020-06-16,Summer
amerob,49.093,-122.6811,Turdus migratorius,American Robin,2020-06-16,Summer
amerob,47.4793,-52.8036,Turdus migratorius,American Robin,2010-05-08,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-24,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-24,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-25,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-25,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-06-29,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-07-01,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-07-01,Summer
amerob,42.3818,-87.9948,Turdus migratorius,American Robin,2017-07-14,Summer
amerob,42.4502,-87.8012,Turdus migratorius,American Robin,2020-07-03,Summer
amerob,35.8589,-84.0948,Turdus migratorius,American Robin,2010-07-04,Summer
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-07-06,Summer
amerob,40.4102,-105.6403,Turdus migratorius,American Robin,2020-07-06,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-14,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-13,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-12,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-12,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-12,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-14,Summer
amerob,42.1967,-114.2835,Turdus migratorius,American Robin,2018-06-13,Summer
amerob,39.2259,-117.1418,Turdus migratorius,American Robin,2018-06-06,Summer
amerob,39.2259,-117.1418,Turdus migratorius,American Robin,2018-06-06,Summer
amerob,39.2259,-117.1418,Turdus migratorius,American Robin,2018-06-07,Summer
amerob,39.2259,-117.1418,Turdus migratorius,American Robin,2018-06-06,Summer
amerob,39.0108,-114.3025,Turdus migratorius,American Robin,2018-06-08,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-17,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-16,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-17,Summer
amerob,40.5788,-111.0498,Turdus migratorius,American Robin,2018-06-17,Summer
amerob,47.8843,-122.8116,Turdus migratorius,American Robin,2020-07-01,Summer
amerob,49.3822,-121.4229,Turdus migratorius,American Robin,2020-05-02,Spring
amerob,29.6352,-95.6605,Turdus migratorius,American Robin,2020-09-12,Fall
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-10-09,Fall
amerob,19.3551,-99.0467,Turdus migratorius,American Robin,2020-10-28,Fall
amerob,42.7336,-71.5946,Turdus migratorius,American Robin,2019-04-07,Spring
amerob,42.7052,-71.615,Turdus migratorius,American Robin,2020-04-28,Spring
amerob,16.1859,-96.5163,Turdus migratorius,American Robin,2020-12-15,Winter
amerob,33.4426,-109.4875,Turdus migratorius,American Robin,2020-05-27,Spring
amerob,31.7772,-109.3121,Turdus migratorius,American Robin,2020-05-05,Spring
amerob,35.987,-87.145,Turdus migratorius,American Robin,2020-12-27,Winter
amerob,40.2558,-105.4077,Turdus migratorius,American Robin,2020-06-13,Summer
amerob,35.8589,-84.0948,Turdus migratorius,American Robin,2010-11-10,Fall
amerob,17.1634,-96.597,Turdus migratorius,American Robin,2009-01-31,Winter
amerob,30.4334,-91.1667,Turdus migratorius,American Robin,2010-12-30,Winter
amerob,35.8589,-84.0948,Turdus migratorius,American Robin,2011-01-19,Winter
amerob,44.878,-93.293,Turdus migratorius,American Robin,2011-04-09,Spring
amerob,44.878,-93.293,Turdus migratorius,American Robin,2011-04-09,Spring
barswa,29.267,-108.1098,Hirundo rustica,Barn Swallow,2006-07-17,Summer
barswa,54.5789,11.9284,Hirundo rustica,Barn Swallow,2010-06-24,Summer
barswa,-28.8865,24.8353,Hirundo rustica,Barn Swallow,2013-01-04,Winter
barswa,35.0307,-120.6205,Hirundo rustica,Barn Swallow,2013-04-14,Spring
barswa,45.3675,-73.8566,Hirundo rustica,Barn Swallow,2013-05-04,Spring
barswa,45.3675,-73.8566,Hirundo rustica,Barn Swallow,2013-05-04,Spring
barswa,56.1559,47.4939,Hirundo rustica,Barn Swallow,2013-05-09,Spring
barswa,55.9937,-3.5605,Hirundo rustica,Barn Swallow,2013-05-10,Spring
barswa,51.4226,23.1201,Hirundo rustica,Barn Swallow,2013-05-19,Spring
barswa,35.062,-85.166,Hirundo rustica,Barn Swallow,2013-05-26,Spring
barswa,51.7772,-103.5795,Hirundo rustica,Barn Swallow,2013-05-19,Spring
barswa,40.1967,-75.3964,Hirundo rustica,Barn Swallow,2013-06-22,Summer
barswa,41.1267,-104.697,Hirundo rustica,Barn Swallow,2013-05-13,Spring
barswa,30.0801,-99.5027,Hirundo rustica,Barn Swallow,2013-06-27,Summer
barswa,46.154,-72.7455,Hirundo rustica,Barn Swallow,2013-06-30,Summer
barswa,39.5224,16.8996,Hirundo rustica,Barn Swallow,2013-07-13,Summer
barswa,51.0383,3.9184,Hirundo rustica,Barn Swallow,2008-08-14,Summer
barswa,51.0383,3.9184,Hirundo rustica,Barn Swallow,2008-08-03,Summer
barswa,51.0383,3.9184,Hirundo rustica,Barn Swallow,2007-06-01,Summer
barswa,51.0383,3.9184,Hirundo rustica,Barn Swallow,2007-07-01,Summer
barswa,51.0383,3.9184,Hirundo rustica,Barn Swallow,2006-06-22,Summer
barswa,43.3219,-1.1518,Hirundo rustica,Barn Swallow,2013-07-23,Summer
barswa,56.0561,46.6335,Hirundo rustica,Barn Swallow,2013-07-19,Summer
barswa,50.738,9.6649,Hirundo rustica,Barn Swallow,2013-08-29,Summer
barswa,56.0358,47.3727,Hirundo rustica,Barn Swallow,2013-09-08,Fall
barswa,53.061,11.457,Hirundo rustica,Barn Swallow,2013-09-01,Fall
barswa,28.229,-80.813,Hirundo rustica,Barn Swallow,2013-08-22,Summer
barswa,51.2995,-118.2674,Hirundo rustica,Barn Swallow,2013-09-07,Fall
barswa,39.8483,-5.6788,Hirundo rustica,Barn Swallow,2013-04-07,Spring
barswa,43.7132,5.3973,Hirundo rustica,Barn Swallow,2012-08-02,Summer
barswa,60.7432,21.7574,Hirundo rustica,Barn Swallow,2007-06-29,Summer
barswa,29.6183,-100.4509,Hirundo rustica,Barn Swallow,2012-04-08,Spring
barswa,37.4261,-5.9853,Hirundo rustica,Barn Swallow,2014-03-18,Spring
barswa,37.4261,-5.9853,Hirundo rustica,Barn Swallow,2014-03-18,Spring
barswa,60.3464,11.6468,Hirundo rustica,Barn Swallow,2014-05-04,Spring
barswa,37.4868,-5.9435,Hirundo rustica,Barn Swallow,2014-03-20,Spring
barswa,37.2384,-6.1295,Hirundo rustica,Barn Swallow,2014-05-17,Spring
barswa,52.2367,13.8709,Hirundo rustica,Barn Swallow,2014-06-14,Summer
barswa,48.3447,10.9154,Hirundo rustica,Barn Swallow,2014-06-14,Summer
barswa,40.9663,68.7289,Hirundo rustica,Barn Swallow,2014-05-12,Spring
barswa,40.9663,68.7289,Hirundo rustica,Barn Swallow,2014-05-03,Spring
barswa,46.0192,61.846,Hirundo rustica,Barn Swallow,2014-05-16,Spring
barswa,46.0192,61.846,Hirundo rustica,Barn Swallow,2014-05-16,Spring
barswa,48.6732,60.8533,Hirundo rustica,Barn Swallow,2014-05-17,Spring
barswa,39.4715,64.5245,Hirundo rustica,Barn Swallow,2014-05-08,Spring
barswa,44.3018,-74.3622,Hirundo rustica,Barn Swallow,2014-06-27,Summer
barswa,39.1382,66.8735,Hirundo rustica,Barn Swallow,2014-05-11,Spring
barswa,50.797,3.2554,Hirundo rustica,Barn Swallow,2014-07-07,Summer
barswa,54.7743,25.3385,Hirundo rustica,Barn Swallow,2014-07-05,Summer
barswa,49.0715,-106.5309,Hirundo rustica,Barn Swallow,2014-06-08,Summer
barswa,38.0707,-122.8246,Hirundo rustica,Barn Swallow,1995-06-01,Summer
barswa,36.638,30.4419,Hirundo rustica,Barn Swallow,2014-06-23,Summer
barswa,53.2364,21.4666,Hirundo rustica,Barn Swallow,2014-07-19,Summer
barswa,55.0759,47.7804,Hirundo rustica,Barn Swallow,2014-07-26,Summer
barswa,54.4943,-6.3824,Hirundo rustica,Barn Swallow,2014-08-05,Summer
barswa,43.1905,40.385,Hirundo rustica,Barn Swallow,2014-08-23,Summer
barswa,43.1905,40.385,Hirundo rustica,Barn Swallow,2014-08-23,Summer
barswa,43.1905,40.385,Hirundo rustica,Barn Swallow,2014-08-24,Summer
barswa,36.763,126.6319,Hirundo rustica,Barn Swallow,2014-09-08,Fall
barswa,41.5811,1.8017,Hirundo rustica,Barn Swallow,2014-09-06,Fall
barswa,54.0191,11.486,Hirundo rustica,Barn Swallow,2012-05-16,Spring
barswa,40.0457,-105.1446,Hirundo rustica,Barn Swallow,2014-06-15,Summer
barswa,54.5789,11.9284,Hirundo rustica,Barn Swallow,2014-05-21,Spring
barswa,54.5789,11.9284,Hirundo rustica,Barn Swallow,2014-05-21,Spring
barswa,54.5789,11.9284,Hirundo rustica,Barn Swallow,2014-05-24,Spring
barswa,54.5592,11.9695,Hirundo rustica,Barn Swallow,2014-05-26,Spring
barswa,60.6993,27.0953,Hirundo rustica,Barn Swallow,2014-07-15,Summer
barswa,54.5771,11.9283,Hirundo rustica,Barn Swallow,2014-06-08,Summer
barswa,30.5564,-96.4243,Hirundo rustica,Barn Swallow,1990-04-08,Spring
barswa,60.6995,27.0951,Hirundo rustica,Barn Swallow,2013-06-21,Summer
barswa,61.0899,26.0193,Hirundo rustica,Barn Swallow,1985-07-07,Summer
barswa,35.4876,136.1191,Hirundo rustica,Barn Swallow,2015-03-21,Spring
barswa,35.4991,136.1228,Hirundo rustica,Barn Swallow,2015-03-28,Spring
barswa,50.8399,3.3177,Hirundo rustica,Barn Swallow,2015-04-05,Spring
barswa,42.4822,24.3437,Hirundo rustica,Barn Swallow,2015-05-03,Spring
barswa,42.4822,24.3437,Hirundo rustica,Barn Swallow,2015-05-03,Spring
barswa,54.4894,-6.3813,Hirundo rustica,Barn Swallow,2014-08-11,Summer
barswa,-32.8987,26.3775,Hirundo rustica,Barn Swallow,2015-01-31,Winter
barswa,32.7709,-108.2762,Hirundo rustica,Barn Swallow,2015-06-20,Summer
barswa,50.4659,3.6728,Hirundo rustica,Barn Swallow,2015-06-19,Summer
barswa,31.5718,-111.5061,Hirundo rustica,Barn Swallow,2015-05-29,Spring
barswa,31.5718,-111.5061,Hirundo rustica,Barn Swallow,2015-05-29,Spring
barswa,54.4355,13.4214,Hirundo rustica,Barn Swallow,2011-05-22,Spring
barswa,43.719,-103.4808,Hirundo rustica,Barn Swallow,2015-06-23,Summer
barswa,39.5456,-119.5814,Hirundo rustica,Barn Swallow,2015-07-02,Summer
barswa,56.01,12.5167,Hirundo rustica,Barn Swallow,1982-06-03,Summer
barswa,46.154,-72.7455,Hirundo rustica,Barn Swallow,2015-07-04,Summer
barswa,60.1813,25.036,Hirundo rustica,Barn Swallow,2015-07-12,Summer
barswa,19.3055,-99.3884,Hirundo rustica,Barn Swallow,2015-07-24,Summer
barswa,44.8333,132.7182,Hirundo rustica,Barn Swallow,2015-05-22,Spring
barswa,44.6589,132.8205,Hirundo rustica,Barn Swallow,2015-05-23,Spring
barswa,44.6589,132.8205,Hirundo rustica,Barn Swallow,2015-05-23,Spring
barswa,44.6589,132.8205,Hirundo rustica,Barn Swallow,2015-05-23,Spring
barswa,44.2353,132.1466,Hirundo rustica,Barn Swallow,2015-05-03,Spring
barswa,44.2353,132.1466,Hirundo rustica,Barn Swallow,2015-05-03,Spring
barswa,44.2353,132.1466,Hirundo rustica,Barn Swallow,2015-05-03,Spring
barswa,44.2051,132.4161,Hirundo rustica,Barn Swallow,2015-04-22,Spring
barswa,44.2051,132.4161,Hirundo rustica,Barn Swallow,2015-04-22,Spring
barswa,44.2051,132.4161,Hirundo rustica,Barn Swallow,2015-04-22,Spring
barswa,44.2051,132.4161,Hirundo rustica,Barn Swallow,2015-04-22,Spring
barswa,44.2051,132.4161,Hirundo rustica,Barn Swallow,2015-04-22,Spring
barswa,54.7702,-2.0888,Hirundo rustica,Barn Swallow,2015-05-26,Spring
barswa,51.2617,1.3869,Hirundo rustica,Barn Swallow,2015-08-05,Summer
barswa,53.3772,12.7816,Hirundo rustica,Barn Swallow,2015-08-07,Summer
barswa,44.2937,2.0769,Hirundo rustica,Barn Swallow,2015-07-31,Summer
barswa,34.891,135.7285,Hirundo rustica,Barn Swallow,2015-08-21,Summer
barswa,18.9897,-99.2546,Hirundo rustica,Barn Swallow,2015-08-22,Summer
barswa,56.0897,47.2577,Hirundo rustica,Barn Swallow,2015-06-29,Summer
barswa,53.6161,-10.1873,Hirundo rustica,Barn Swallow,2015-08-07,Summer
barswa,41.3359,0.737,Hirundo rustica,Barn Swallow,2015-08-13,Summer
barswa,18.9897,-99.2546,Hirundo rustica,Barn Swallow,2015-09-13,Fall
barswa,37.074,-6.3779,Hirundo rustica,Barn Swallow,2015-06-25,Summer
barswa,37.1893,-5.9122,Hirundo rustica,Barn Swallow,2015-07-01,Summer
barswa,37.1893,-5.9122,Hirundo rustica,Barn Swallow,2015-07-01,Summer
barswa,37.0951,-6.0386,Hirundo rustica,Barn Swallow,2015-08-01,Summer
barswa,-17.6017,-51.1006,Hirundo rustica,Barn Swallow,2015-01-27,Winter
barswa,51.4723,3.6106,Hirundo rustica,Barn Swallow,2015-07-15,Summer
barswa,-18.0737,-50.1745,Hirundo rustica,Barn Swallow,2015-02-01,Winter
barswa,-18.0737,-50.1745,Hirundo rustica,Barn Swallow,2015-02-01,Winter
barswa,-18.8758,-49.562,Hirundo rustica,Barn Swallow,2015-02-04,Winter
